ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
471990.KS,26010.0,-0.13,60.03,27.25,82.69,True,26550.0,16100.0,2.08,26550.0,False,True,False,A,9.0
390390.KS,40485.0,0.0,47.51,2.08,24.93,True,41480.0,37270.0,2.46,41480.0,False,True,False,A,6.0
488080.KS,45670.0,-0.72,53.11,34.03,186.74,True,54885.0,33935.0,20.18,54885.0,False,False,False,C,9.0
005930.KS,205000.0,-0.61,50.96,21.85,99.56,True,223000.0,94500.0,8.78,223000.0,False,False,False,C,9.0
469150.KS,48285.0,-0.45,57.77,25.28,101.58,True,51290.0,23670.0,6.22,51290.0,False,False,False,C,9.0
494310.KS,73110.0,-0.37,52.95,33.95,175.21,True,84995.0,53795.0,16.26,84995.0,False,False,False,C,9.0
395160.KS,28360.0,-0.25,54.48,18.56,81.56,True,30065.0,23750.0,6.01,30065.0,False,False,False,C,9.0
000250.KQ,747000.0,0.0,61.29,46.98,171.74,True,860000.0,198500.0,15.13,860000.0,False,False,False,C,9.0
091160.KS,103180.0,0.0,54.93,21.35,88.15,True,107800.0,84900.0,4.48,107800.0,False,False,False,C,9.0
091230.KS,108025.0,0.0,54.86,20.92,88.16,True,112900.0,89950.0,4.51,112900.0,False,False,False,C,9.0
329180.KS,596000.0,0.0,50.41,2.31,16.32,True,630000.0,503000.0,5.7,652000.0,False,False,False,C,9.0
395270.KS,35615.0,0.0,52.82,22.82,95.86,True,37585.0,29665.0,5.53,37585.0,False,False,False,C,9.0
396500.KS,34355.0,0.0,54.97,20.83,92.64,True,36570.0,29075.0,6.45,36570.0,False,False,False,C,9.0
471760.KS,19890.0,0.0,60.3,23.1,72.15,True,21025.0,12655.0,5.71,21025.0,False,False,False,C,9.0
278470.KS,364000.0,1.96,63.61,32.3,63.82,True,306500.0,263000.0,-15.8,359500.0,True,True,False,C,8.0
122630.KS,92430.0,-0.59,44.8,21.14,118.76,True,115010.0,37815.0,24.43,115010.0,False,False,False,C,6.0
267770.KS,70630.0,-0.47,45.04,21.75,119.03,True,87215.0,28980.0,23.48,87215.0,False,False,False,C,6.0
000660.KS,1009000.0,0.0,49.44,17.73,102.9,True,1099000.0,525000.0,8.92,1099000.0,False,False,False,C,6.0
009150.KS,455500.0,0.0,48.15,36.05,105.37,True,474000.0,266000.0,4.06,474000.0,False,False,False,C,6.0
090430.KS,138100.0,0.0,33.62,1.4,6.8,True,169000.0,122000.0,22.38,169000.0,False,False,False,C,6.0
233160.KS,19105.0,0.0,45.68,7.64,51.28,True,24165.0,14500.0,26.49,24165.0,False,False,False,C,6.0
233740.KS,17275.0,0.0,45.78,8.11,53.15,True,21750.0,13050.0,25.9,21750.0,False,False,False,C,6.0
271560.KS,133300.0,0.0,37.29,9.6,19.83,True,143400.0,102000.0,7.58,143400.0,False,False,False,C,6.0
282330.KS,122800.0,0.0,35.28,2.69,7.39,True,143400.0,110100.0,16.78,143400.0,False,False,True,C,6.0
381180.KS,30665.0,0.0,46.22,1.55,24.43,True,31620.0,28670.0,3.11,31620.0,False,False,False,C,6.0
000990.KS,86500.0,0.0,46.66,-3.59,39.23,True,98100.0,74800.0,13.41,113500.0,False,False,True,C,5.0
042700.KS,307750.0,0.0,63.87,40.01,130.75,True,201000.0,164700.0,-34.69,335500.0,False,False,False,C,5.0
068270.KS,211000.0,0.0,32.5,-2.96,14.22,True,251000.0,195900.0,18.96,251000.0,False,False,True,C,5.0
475310.KS,30425.0,0.0,60.83,25.83,84.28,True,26080.0,18740.0,-14.28,32480.0,False,False,False,C,5.0
051910.KS,319000.0,0.0,36.44,-3.2,3.56,False,424000.0,294000.0,32.92,424000.0,False,False,False,C,3.0
161890.KS,71200.0,0.0,49.46,3.91,-8.0,False,77900.0,64000.0,9.41,77900.0,False,False,True,C,3.0
409820.KS,14835.0,0.0,47.67,-3.68,1.16,False,16680.0,14125.0,12.44,16680.0,False,False,True,C,3.0
000100.KS,100400.0,0.0,33.92,-6.24,-10.96,False,114500.0,91600.0,14.04,117400.0,False,False,False,C,2.0
003230.KS,1106000.0,0.0,37.15,-4.79,-15.75,False,1305000.0,1009000.0,17.99,1307000.0,False,False,False,C,2.0
004370.KS,378250.0,0.0,24.68,-8.61,-9.74,False,459500.0,401000.0,21.48,459500.0,False,False,False,C,2.0
051900.KS,245500.0,0.0,38.22,-6.4,-15.61,False,279500.0,225000.0,13.85,279500.0,False,False,True,C,2.0
097950.KS,204000.0,0.0,37.4,-3.32,-10.52,False,235000.0,200000.0,15.2,235000.0,False,False,False,C,2.0
192820.KS,177400.0,0.0,39.9,-4.3,-13.85,False,209500.0,155500.0,18.09,209500.0,False,False,True,C,2.0
207940.KS,1626000.0,0.0,43.07,-6.63,-2.82,False,1778000.0,1501000.0,9.35,1987000.0,False,False,False,C,2.0
251340.KS,2025.0,0.0,45.25,-15.11,-34.11,False,2505.0,2060.0,23.7,3035.0,False,False,False,C,2.0
252670.KS,242.0,0.0,47.6,-34.58,-74.37,False,348.0,231.0,43.8,724.0,False,False,False,C,2.0
326030.KS,100000.0,0.0,33.14,-11.92,-8.51,False,119800.0,106100.0,19.8,136000.0,False,False,False,C,2.0
