ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
390390.KS,40520.0,0.0,47.68,2.17,25.04,True,41480.0,37270.0,2.37,41480.0,False,True,False,A,6.0
471990.KS,26105.0,0.56,59.87,27.73,83.36,True,26550.0,16100.0,1.7,26550.0,False,True,False,B,9.0
005930.KS,204250.0,-0.37,50.53,21.42,98.84,True,223000.0,94500.0,9.18,223000.0,False,False,False,C,9.0
000250.KQ,752000.0,0.0,61.56,47.94,173.54,True,860000.0,198500.0,14.36,860000.0,False,False,False,C,9.0
091160.KS,102865.0,0.0,54.72,20.99,87.58,True,107800.0,84900.0,4.8,107800.0,False,False,False,C,9.0
091230.KS,107700.0,0.0,54.65,20.57,87.6,True,112900.0,89950.0,4.83,112900.0,False,False,False,C,9.0
329180.KS,596000.0,0.0,50.41,2.31,16.32,True,630000.0,503000.0,5.7,652000.0,False,False,False,C,9.0
395160.KS,28365.0,0.0,54.33,18.59,81.6,True,30065.0,23750.0,5.99,30065.0,False,False,False,C,9.0
396500.KS,34200.0,0.0,54.68,20.3,91.78,True,36570.0,29075.0,6.93,36570.0,False,False,False,C,9.0
469150.KS,48245.0,0.0,57.47,25.19,101.43,True,51290.0,23670.0,6.31,51290.0,False,False,False,C,9.0
471760.KS,19880.0,0.0,60.27,23.04,72.07,True,21025.0,12655.0,5.76,21025.0,False,False,False,C,9.0
395270.KS,35540.0,0.17,52.55,22.57,95.45,True,37585.0,29665.0,5.75,37585.0,False,False,False,C,9.0
488080.KS,45690.0,0.21,52.8,34.12,186.91,True,54885.0,33935.0,20.12,54885.0,False,False,False,C,9.0
494310.KS,73340.0,0.27,52.82,34.38,176.09,True,84995.0,53795.0,15.89,84995.0,False,False,False,C,9.0
009150.KS,454000.0,-0.33,48.15,35.6,104.69,True,474000.0,266000.0,4.41,474000.0,False,False,False,C,6.0
122630.KS,92045.0,-0.03,44.33,20.67,117.87,True,115010.0,37815.0,24.95,115010.0,False,False,False,C,6.0
000660.KS,1005000.0,0.0,49.18,17.28,102.11,True,1099000.0,525000.0,9.35,1099000.0,False,False,False,C,6.0
233160.KS,19355.0,0.0,46.35,9.02,53.24,True,24165.0,14500.0,24.85,24165.0,False,False,False,C,6.0
233740.KS,17490.0,0.0,46.44,9.43,55.04,True,21750.0,13050.0,24.36,21750.0,False,False,False,C,6.0
271560.KS,132900.0,0.0,36.45,9.27,19.47,True,143400.0,102000.0,7.9,143400.0,False,False,False,C,6.0
282330.KS,121800.0,0.0,33.9,1.88,6.52,True,143400.0,110100.0,17.73,143400.0,False,False,True,C,6.0
381180.KS,30680.0,0.0,46.32,1.6,24.49,True,31620.0,28670.0,3.06,31620.0,False,False,False,C,6.0
267770.KS,70345.0,0.01,44.61,21.28,118.17,True,87215.0,28980.0,23.98,87215.0,False,False,False,C,6.0
278470.KS,362500.0,0.55,64.23,31.72,63.13,True,306500.0,263000.0,-15.45,367000.0,False,True,False,C,6.0
000990.KS,86200.0,0.0,46.41,-3.92,38.75,True,98100.0,74800.0,13.81,113500.0,False,False,True,C,5.0
042700.KS,302000.0,0.0,63.24,37.46,126.49,True,201000.0,164700.0,-33.44,335500.0,False,False,False,C,5.0
068270.KS,211000.0,0.0,32.5,-2.96,14.22,True,251000.0,195900.0,18.96,251000.0,False,False,True,C,5.0
090430.KS,136000.0,0.0,31.12,-0.11,5.18,True,169000.0,122000.0,24.26,169000.0,False,False,False,C,5.0
475310.KS,30615.0,0.67,60.8,26.62,85.43,True,26080.0,18740.0,-14.81,32480.0,False,False,False,C,5.0
051910.KS,316000.0,0.0,35.67,-4.1,2.59,False,424000.0,294000.0,34.18,424000.0,False,False,False,C,3.0
161890.KS,71000.0,0.0,49.18,3.63,-8.25,False,77900.0,64000.0,9.72,77900.0,False,False,True,C,3.0
409820.KS,14825.0,0.0,47.56,-3.74,1.09,False,16680.0,14125.0,12.51,16680.0,False,False,True,C,3.0
000100.KS,100700.0,0.0,34.42,-5.96,-10.69,False,114500.0,91600.0,13.7,117400.0,False,False,False,C,2.0
003230.KS,1109000.0,0.0,37.5,-4.53,-15.52,False,1305000.0,1009000.0,17.67,1307000.0,False,False,False,C,2.0
004370.KS,375500.0,0.0,23.16,-9.27,-10.39,False,459500.0,401000.0,22.37,459500.0,False,False,False,C,2.0
051900.KS,244000.0,0.0,37.23,-6.96,-16.12,False,279500.0,225000.0,14.55,279500.0,False,False,False,C,2.0
097950.KS,203000.0,0.0,36.36,-3.78,-10.96,False,235000.0,200000.0,15.76,235000.0,False,False,False,C,2.0
192820.KS,177000.0,0.0,39.58,-4.51,-14.04,False,209500.0,155500.0,18.36,209500.0,False,False,False,C,2.0
207940.KS,1643000.0,0.0,44.36,-5.67,-1.81,False,1778000.0,1501000.0,8.22,1987000.0,False,False,False,C,2.0
251340.KS,2015.0,0.0,44.91,-15.52,-34.43,False,2505.0,2060.0,24.32,3035.0,False,False,False,C,2.0
252670.KS,245.0,0.0,48.04,-33.78,-74.06,False,348.0,231.0,42.04,724.0,False,False,False,C,2.0
326030.KS,100000.0,0.0,33.14,-11.92,-8.51,False,119800.0,106100.0,19.8,136000.0,False,False,False,C,2.0
