ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
390390.KS,40585.0,0.0,48.01,2.33,25.24,True,41480.0,37270.0,2.21,41480.0,False,True,False,A,6.0
471990.KS,26115.0,0.0,60.17,27.76,83.42,True,26550.0,16100.0,1.67,26550.0,False,True,False,B,9.0
000250.KQ,747000.0,0.0,61.29,46.98,171.74,True,860000.0,198500.0,15.13,860000.0,False,False,False,C,9.0
009155.KS,187500.0,0.0,51.44,33.16,91.63,True,194400.0,113100.0,3.68,194400.0,False,False,False,C,9.0
091160.KS,103375.0,0.0,55.05,21.58,88.5,True,107800.0,84900.0,4.28,107800.0,False,False,False,C,9.0
329180.KS,597000.0,0.0,50.62,2.48,16.52,True,630000.0,503000.0,5.53,652000.0,False,False,False,C,9.0
395160.KS,28480.0,0.0,54.59,19.06,82.33,True,30065.0,23750.0,5.57,30065.0,False,False,False,C,9.0
395270.KS,35665.0,0.0,52.92,22.99,96.13,True,37585.0,29665.0,5.38,37585.0,False,False,False,C,9.0
396500.KS,34385.0,0.0,55.02,20.93,92.81,True,36570.0,29075.0,6.35,36570.0,False,False,False,C,9.0
469150.KS,48485.0,0.0,57.75,25.8,102.42,True,51290.0,23670.0,5.79,51290.0,False,False,False,C,9.0
471760.KS,19980.0,0.0,60.53,23.64,72.93,True,21025.0,12655.0,5.23,21025.0,False,False,False,C,9.0
005930.KS,205250.0,0.12,50.53,22.02,99.82,True,223000.0,94500.0,8.65,223000.0,False,False,False,C,9.0
091230.KS,108445.0,0.18,55.0,21.39,88.89,True,112900.0,89950.0,4.11,112900.0,False,False,False,C,9.0
488080.KS,46290.0,0.4,53.19,35.84,190.63,True,54885.0,33935.0,18.57,54885.0,False,False,False,C,9.0
494310.KS,74135.0,0.43,53.18,35.8,179.05,True,84995.0,53795.0,14.65,84995.0,False,False,False,C,9.0
009150.KS,457500.0,0.0,48.55,36.63,106.26,True,474000.0,266000.0,3.61,474000.0,False,False,False,C,6.0
069500.KS,88250.0,0.0,47.4,13.68,59.52,True,95720.0,53925.0,8.46,95720.0,False,False,False,C,6.0
233160.KS,19295.0,0.0,46.19,8.69,52.77,True,24165.0,14500.0,25.24,24165.0,False,False,False,C,6.0
233740.KS,17425.0,0.0,46.24,9.03,54.47,True,21750.0,13050.0,24.82,21750.0,False,False,False,C,6.0
271560.KS,133800.0,0.0,38.31,10.0,20.28,True,143400.0,102000.0,7.17,143400.0,False,False,False,C,6.0
282330.KS,121500.0,0.0,33.62,1.63,6.26,True,143400.0,110100.0,18.02,143400.0,False,False,True,C,6.0
278470.KS,363500.0,0.14,64.66,32.06,63.57,True,306500.0,263000.0,-15.68,367000.0,False,True,False,C,6.0
000660.KS,1018000.0,0.2,49.88,18.76,104.7,True,1099000.0,525000.0,7.96,1099000.0,False,False,False,C,6.0
122630.KS,93015.0,0.25,44.71,21.91,120.15,True,115010.0,37815.0,23.65,115010.0,False,False,False,C,6.0
267770.KS,71095.0,0.36,44.96,22.55,120.48,True,87215.0,28980.0,22.67,87215.0,False,False,False,C,6.0
000990.KS,86700.0,0.0,46.82,-3.37,39.55,True,98100.0,74800.0,13.15,113500.0,False,False,True,C,5.0
068270.KS,210500.0,0.0,32.14,-3.19,13.95,True,251000.0,195900.0,19.24,251000.0,False,False,True,C,5.0
090430.KS,135200.0,0.0,30.11,-0.68,4.57,True,169000.0,122000.0,25.0,169000.0,False,False,False,C,5.0
381180.KS,30740.0,0.0,46.73,1.79,24.73,True,31620.0,28670.0,2.86,31620.0,False,False,False,C,5.0
475310.KS,30650.0,0.0,61.2,26.74,85.63,True,26080.0,18740.0,-14.91,32480.0,False,False,False,C,5.0
042700.KS,305500.0,0.33,63.51,39.02,129.09,True,201000.0,164700.0,-34.21,335500.0,False,False,False,C,5.0
051910.KS,315500.0,0.0,35.54,-4.25,2.43,False,424000.0,294000.0,34.39,424000.0,False,False,False,C,3.0
161890.KS,70400.0,0.0,48.33,2.77,-9.03,False,77900.0,64000.0,10.65,77900.0,False,False,True,C,3.0
409820.KS,14855.0,0.0,47.89,-3.55,1.29,False,16680.0,14125.0,12.29,16680.0,False,False,True,C,3.0
000100.KS,100400.0,0.0,33.92,-6.24,-10.96,False,114500.0,91600.0,14.04,117400.0,False,False,False,C,2.0
003230.KS,1103000.0,0.0,36.79,-5.04,-15.98,False,1305000.0,1009000.0,18.31,1307000.0,False,False,False,C,2.0
004370.KS,376500.0,0.0,23.72,-9.03,-10.15,False,459500.0,401000.0,22.05,459500.0,False,False,False,C,2.0
051900.KS,244500.0,0.0,37.57,-6.77,-15.95,False,279500.0,225000.0,14.31,279500.0,False,False,False,C,2.0
097950.KS,203000.0,0.0,36.36,-3.78,-10.96,False,235000.0,200000.0,15.76,235000.0,False,False,False,C,2.0
192820.KS,176200.0,0.0,38.94,-4.93,-14.43,False,209500.0,155500.0,18.9,209500.0,False,False,False,C,2.0
207940.KS,1649000.0,0.0,44.8,-5.33,-1.46,False,1778000.0,1501000.0,7.82,1987000.0,False,False,False,C,2.0
251340.KS,2015.0,0.0,44.91,-15.52,-34.43,False,2505.0,2060.0,24.32,3035.0,False,False,False,C,2.0
252670.KS,242.0,0.0,47.6,-34.58,-74.37,False,348.0,231.0,43.8,724.0,False,False,False,C,2.0
326030.KS,99100.0,0.0,31.98,-12.7,-9.33,False,119800.0,106100.0,20.89,136000.0,False,False,False,C,2.0
