ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
390390.KS,40565.0,0.0,47.91,2.28,25.18,True,41480.0,37270.0,2.26,41480.0,False,True,False,A,6.0
471990.KS,26145.0,0.0,60.23,27.9,83.63,True,26550.0,16100.0,1.55,26550.0,False,True,False,B,9.0
000250.KQ,751000.0,0.0,61.51,47.74,173.18,True,860000.0,198500.0,14.51,860000.0,False,False,False,C,9.0
091160.KS,103140.0,0.0,54.9,21.31,88.08,True,107800.0,84900.0,4.52,107800.0,False,False,False,C,9.0
329180.KS,596000.0,0.0,50.41,2.31,16.32,True,630000.0,503000.0,5.7,652000.0,False,False,False,C,9.0
395160.KS,28455.0,0.0,54.53,18.95,82.17,True,30065.0,23750.0,5.66,30065.0,False,False,False,C,9.0
395270.KS,35565.0,0.0,52.72,22.65,95.59,True,37585.0,29665.0,5.68,37585.0,False,False,False,C,9.0
396500.KS,34290.0,0.0,54.85,20.61,92.28,True,36570.0,29075.0,6.65,36570.0,False,False,False,C,9.0
469150.KS,48435.0,0.0,57.69,25.67,102.21,True,51290.0,23670.0,5.89,51290.0,False,False,False,C,9.0
471760.KS,19985.0,0.0,60.54,23.67,72.97,True,21025.0,12655.0,5.2,21025.0,False,False,False,C,9.0
091230.KS,108040.0,0.05,54.84,20.94,88.19,True,112900.0,89950.0,4.5,112900.0,False,False,False,C,9.0
494310.KS,73595.0,0.16,53.0,34.83,177.03,True,84995.0,53795.0,15.49,84995.0,False,False,False,C,9.0
488080.KS,45980.0,0.33,52.98,34.95,188.71,True,54885.0,33935.0,19.37,54885.0,False,False,False,C,9.0
005930.KS,205500.0,0.61,50.26,22.18,100.07,True,223000.0,94500.0,8.52,223000.0,False,False,False,C,9.0
090430.KS,136200.0,0.0,31.36,0.04,5.34,True,169000.0,122000.0,24.08,169000.0,False,False,False,C,6.0
233160.KS,19350.0,0.0,46.34,8.99,53.21,True,24165.0,14500.0,24.88,24165.0,False,False,False,C,6.0
233740.KS,17475.0,0.0,46.39,9.34,54.91,True,21750.0,13050.0,24.46,21750.0,False,False,False,C,6.0
271560.KS,133000.0,0.0,36.67,9.36,19.56,True,143400.0,102000.0,7.82,143400.0,False,False,False,C,6.0
282330.KS,121300.0,0.0,33.47,1.47,6.09,True,143400.0,110100.0,18.22,143400.0,False,False,True,C,6.0
009150.KS,455000.0,0.11,47.95,35.91,105.15,True,474000.0,266000.0,4.18,474000.0,False,False,False,C,6.0
000660.KS,1010000.0,0.2,49.37,17.85,103.11,True,1099000.0,525000.0,8.81,1099000.0,False,False,False,C,6.0
278470.KS,365000.0,0.41,64.75,32.6,64.24,True,306500.0,263000.0,-16.03,367000.0,False,True,False,C,6.0
122630.KS,92685.0,0.5,44.41,21.5,119.38,True,115010.0,37815.0,24.09,115010.0,False,False,False,C,6.0
267770.KS,70865.0,0.59,44.69,22.17,119.78,True,87215.0,28980.0,23.07,87215.0,False,False,False,C,6.0
042700.KS,303000.0,-0.49,63.51,37.89,127.22,True,201000.0,164700.0,-33.66,335500.0,False,False,False,C,5.0
000990.KS,86800.0,0.0,46.9,-3.26,39.71,True,98100.0,74800.0,13.02,113500.0,False,False,True,C,5.0
068270.KS,210000.0,0.0,31.78,-3.41,13.68,True,251000.0,195900.0,19.52,251000.0,False,False,True,C,5.0
381180.KS,30710.0,0.0,46.53,1.69,24.61,True,31620.0,28670.0,2.96,31620.0,False,False,False,C,5.0
475310.KS,30600.0,0.0,61.12,26.54,85.33,True,26080.0,18740.0,-14.77,32480.0,False,False,False,C,5.0
051910.KS,315000.0,0.0,35.41,-4.39,2.27,False,424000.0,294000.0,34.6,424000.0,False,False,False,C,3.0
161890.KS,70700.0,0.0,48.76,3.2,-8.64,False,77900.0,64000.0,10.18,77900.0,False,False,True,C,3.0
409820.KS,14855.0,0.0,47.89,-3.55,1.29,False,16680.0,14125.0,12.29,16680.0,False,False,True,C,3.0
000100.KS,100300.0,0.0,33.76,-6.33,-11.04,False,114500.0,91600.0,14.16,117400.0,False,False,False,C,2.0
003230.KS,1108000.0,0.0,37.38,-4.62,-15.6,False,1305000.0,1009000.0,17.78,1307000.0,False,False,False,C,2.0
004370.KS,375000.0,0.0,22.88,-9.39,-10.51,False,459500.0,401000.0,22.53,459500.0,False,False,False,C,2.0
051900.KS,244000.0,0.0,37.23,-6.96,-16.12,False,279500.0,225000.0,14.55,279500.0,False,False,False,C,2.0
097950.KS,202500.0,0.0,36.07,-4.01,-11.18,False,235000.0,200000.0,16.05,235000.0,False,False,False,C,2.0
192820.KS,176500.0,0.0,39.18,-4.77,-14.28,False,209500.0,155500.0,18.7,209500.0,False,False,False,C,2.0
207940.KS,1644000.0,0.0,44.43,-5.61,-1.75,False,1778000.0,1501000.0,8.15,1987000.0,False,False,False,C,2.0
251340.KS,2015.0,0.0,44.91,-15.52,-34.43,False,2505.0,2060.0,24.32,3035.0,False,False,False,C,2.0
252670.KS,244.0,0.0,47.89,-34.04,-74.16,False,348.0,231.0,42.62,724.0,False,False,False,C,2.0
326030.KS,99300.0,0.0,32.24,-12.53,-9.15,False,119800.0,106100.0,20.64,136000.0,False,False,False,C,2.0
