ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
091160.KS,104880.0,0.0,55.98,23.3,91.22,True,107800.0,84900.0,2.78,107800.0,False,True,False,A,9.0
091230.KS,109860.0,0.0,55.99,22.93,91.33,True,112900.0,89950.0,2.77,112900.0,False,True,False,A,9.0
009150.KS,464000.0,0.0,49.81,38.52,109.16,True,474000.0,266000.0,2.16,474000.0,False,True,False,A,6.0
381180.KS,30815.0,0.0,47.23,2.03,25.03,True,31620.0,28670.0,2.61,31620.0,False,True,False,A,6.0
222800.KQ,59600.0,1.02,56.03,14.12,47.18,True,65700.0,42500.0,10.23,65700.0,False,False,False,B,9.0
488080.KS,48235.0,1.34,54.27,41.43,202.7,True,54885.0,33935.0,13.79,54885.0,False,False,False,B,9.0
390390.KS,40680.0,0.0,48.48,2.56,25.53,True,41480.0,37270.0,1.97,41480.0,False,True,False,B,6.0
000250.KQ,777000.0,0.0,62.83,52.7,182.5,True,860000.0,198500.0,10.68,860000.0,False,False,False,C,9.0
000660.KS,1052000.0,0.0,52.02,22.63,111.46,True,1099000.0,525000.0,4.47,1099000.0,False,False,False,C,9.0
003160.KS,37250.0,0.0,51.89,15.17,74.51,True,41700.0,27050.0,11.95,41700.0,False,False,False,C,9.0
005930.KS,208000.0,0.0,51.55,23.61,102.46,True,223000.0,94500.0,7.21,223000.0,False,False,False,C,9.0
007660.KS,124900.0,0.0,54.14,9.98,40.66,True,131200.0,98200.0,5.04,131200.0,False,False,False,C,9.0
010140.KS,29100.0,0.0,50.43,2.01,25.81,True,32000.0,23000.0,9.97,32000.0,False,False,False,C,9.0
012450.KS,1385000.0,0.0,60.59,9.75,37.58,True,1655000.0,1097000.0,19.49,1655000.0,False,False,False,C,9.0
039030.KQ,406000.0,0.0,55.16,12.01,58.31,True,469500.0,361500.0,15.64,469500.0,False,False,False,C,9.0
047810.KS,194500.0,0.0,54.85,16.33,68.32,True,215500.0,156600.0,10.8,215500.0,False,False,False,C,9.0
